iter	MAPE	RMSE	MAE
3231	0.05630375681	2888.110065	2502.959825
3232	0.0562904058	2887.443003	2502.249475
3233	0.05628533787	2887.017239	2501.996049
3234	0.05627917537	2886.563668	2501.709035
3235	0.05627436794	2886.117322	2501.456177
3236	0.05626716102	2885.635221	2501.151768
3237	0.05626000326	2885.184777	2500.848801
3238	0.05624766533	2884.240838	2500.156435
3239	0.0562432642	2883.843419	2499.954797
3240	0.05621877459	2882.420394	2498.612946
3241	0.05618943391	2880.699448	2497.208322
3242	0.05617663521	2880.105139	2496.627235
3243	0.05615173862	2878.884905	2495.472713
3244	0.05614389123	2878.406814	2495.118689
3245	0.056139304	2877.978178	2494.867022
3246	0.05613111216	2877.550008	2494.612576
3247	0.0561271162	2877.132034	2494.377685
3248	0.05612181423	2876.674523	2494.126387
3249	0.05611664732	2876.26062	2493.885643
3250	0.05612326668	2875.752806	2493.682147
3251	0.05611915559	2875.275962	2493.377294
3252	0.05611217206	2874.798381	2493.074904
3253	0.05610641033	2874.418327	2492.874663
3254	0.05607728833	2872.121349	2491.144385
3255	0.05606585698	2871.684858	2490.893842
3256	0.0560527653	2871.110275	2490.373793
3257	0.05604881104	2870.711554	2490.173486
3258	0.05605528337	2870.271494	2490.024181
3259	0.05604776572	2869.795959	2489.722659
3260	0.0559771094	2867.066277	2486.995476
3261	0.05589717304	2862.949123	2483.056349
3262	0.05582866923	2860.352306	2480.643336
3263	0.05582311785	2859.940174	2480.404884
3264	0.05581810603	2859.280455	2479.929592
3265	0.05581379845	2858.923244	2479.776646
3266	0.05578548603	2857.507712	2478.667335
3267	0.05578250699	2857.04781	2478.424363
3268	0.05578038509	2856.588159	2478.139857
3269	0.05577004434	2855.912729	2477.584197
3270	0.05576473057	2855.523145	2477.385837
3271	0.05575335368	2854.67117	2476.801527
3272	0.05574868148	2854.178215	2476.479783
3273	0.05574021983	2853.66658	2476.081714
3274	0.055733603	2853.198824	2475.783547
3275	0.05572441315	2852.724547	2475.37873
3276	0.05565783024	2849.415622	2472.278792
3277	0.05559465998	2846.588161	2469.833959
3278	0.05558729942	2846.115354	2469.534531
3279	0.05558389647	2845.698756	2469.284184
3280	0.05557857981	2845.232244	2468.986808
3281	0.0555439513	2843.690561	2467.616207
3282	0.05553940222	2843.293724	2467.416773
3283	0.05553331147	2842.841694	2467.07205
3284	0.05552125563	2842.221075	2466.422502
3285	0.0555165571	2841.837092	2466.18191
3286	0.05551509415	2841.408003	2465.928853
3287	0.05547434515	2838.948088	2463.702806
3288	0.05541708155	2835.970334	2460.826754
3289	0.05538133971	2833.807117	2459.130872
3290	0.05537100882	2833.355508	2458.851403
3291	0.05533593139	2831.863469	2457.611357
3292	0.05533126676	2831.383561	2457.265222
3293	0.05532841373	2830.957418	2457.012854
3294	0.05529664348	2829.12222	2455.35712
3295	0.05525784357	2826.721739	2453.358295
3296	0.05524858931	2826.12641	2452.864741
3297	0.0552381935	2825.240379	2452.263804
3298	0.0552265654	2824.772639	2451.967119
3299	0.05522095579	2824.348081	2451.721426
3300	0.0552153227	2823.882298	2451.425394
3301	0.05520207583	2823.292029	2450.850517
3302	0.05516321676	2820.039151	2448.174233
3303	0.05509809659	2817.036746	2445.372296
3304	0.05508722976	2816.601468	2445.075178
3305	0.05504715517	2815.026557	2443.580218
3306	0.05503759782	2814.401595	2443.136073
3307	0.05503527826	2813.98406	2442.890708
3308	0.05501100154	2812.936572	2441.889422
3309	0.05496275333	2810.533092	2439.804478
3310	0.05494880264	2809.877226	2439.065391
3311	0.05494407458	2809.449428	2438.778403
3312	0.05488326252	2807.452581	2436.760259
3313	0.05483496881	2804.451215	2434.431551
3314	0.05482835732	2804.030897	2434.186722
3315	0.0548221232	2803.584208	2433.884394
3316	0.05480871661	2803.003558	2433.319756
3317	0.05480856411	2802.543103	2433.033151
3318	0.05479591514	2801.870388	2432.319551
3319	0.05479192315	2801.452906	2432.075928
3320	0.05478598768	2801.088887	2431.881214
3321	0.05475096074	2798.903577	2430.156365
3322	0.0547440453	2798.409116	2429.83326
3323	0.0547330867	2797.741515	2429.181365
3324	0.05472323908	2797.25952	2428.839332
3325	0.054718755	2796.853144	2428.594203
3326	0.05471594769	2796.393383	2428.298974
3327	0.05471079091	2796.055425	2428.119756
3328	0.05470395964	2795.545296	2427.798191
3329	0.05469282409	2794.961574	2427.156606
3330	0.0546849972	2794.328222	2426.636554
3331	0.05467784091	2793.891228	2426.359362
3332	0.05464289346	2791.821117	2424.674755
3333	0.05463625205	2791.402419	2424.426518
3334	0.05462765871	2790.911672	2423.969339
3335	0.05462203103	2790.365789	2423.585524
3336	0.05461226435	2789.907491	2423.29112
3337	0.05459757068	2788.618957	2422.308393
3338	0.05459258294	2788.16538	2422.018187
3339	0.05456112632	2786.574491	2420.666107
3340	0.05455005933	2786.096037	2420.326083
3341	0.05454450731	2785.69054	2420.081582
3342	0.05454944256	2785.169395	2419.840848
3343	0.05453979014	2784.746665	2419.597219
3344	0.05453768816	2784.310858	2419.361124
3345	0.05453004174	2783.877447	2419.071271
3346	0.05449579966	2782.230538	2417.362896
3347	0.05448933655	2781.639717	2416.929407
3348	0.05446594968	2780.955978	2415.989226
3349	0.05445935816	2780.513088	2415.652213
3350	0.05446508972	2779.994829	2415.412227
3351	0.05444894923	2779.346693	2414.657956
3352	0.05444473831	2778.877386	2414.332489
3353	0.05443821889	2778.519445	2414.132089
3354	0.0543670452	2774.949995	2410.700265
3355	0.05431399299	2772.759092	2408.942011
3356	0.05430923522	2772.307136	2408.653177
3357	0.05430109973	2771.8404	2408.357067
3358	0.05428859697	2771.323145	2407.999432
3359	0.05428254448	2770.870112	2407.710289
3360	0.05427987547	2770.463929	2407.470205
3361	0.05424984744	2769.084943	2406.478561
3362	0.05424131234	2768.643816	2406.185575
3363	0.05415984046	2765.277535	2403.239566
3364	0.05415521158	2764.862684	2403.000182
3365	0.05414888873	2764.411928	2402.712092
3366	0.05411797591	2762.854835	2401.269973
3367	0.05411247095	2762.24094	2400.819881
3368	0.05405475194	2759.311052	2398.469897
3369	0.05405121933	2758.893997	2398.228812
3370	0.05404744787	2758.519376	2398.036618
3371	0.05403730351	2758.107166	2397.798116
3372	0.05403140438	2757.695426	2397.557928
3373	0.05399837365	2755.892886	2395.900298
3374	0.05397571461	2754.598987	2394.85294
3375	0.05396138146	2754.076222	2394.245428
3376	0.05393358985	2752.521957	2392.987829
3377	0.0539294727	2752.11566	2392.749609
3378	0.05390237687	2750.545911	2391.483999
3379	0.05383871544	2746.483624	2387.478364
3380	0.05379458655	2743.732216	2385.405187
3381	0.05379485813	2743.267997	2385.215647
3382	0.05372084716	2741.392089	2383.499418
3383	0.05372031667	2741.009869	2383.321846
3384	0.05371601652	2740.396048	2382.871466
3385	0.05371108527	2739.920579	2382.565039
3386	0.05368388386	2738.584551	2381.261018
3387	0.05367754072	2738.181793	2381.032138
3388	0.05367163661	2737.779003	2380.79535
3389	0.05360823218	2736.04645	2379.296953
3390	0.05360226963	2735.644547	2379.060442
3391	0.05359781136	2735.245994	2378.823653
3392	0.05359210325	2734.849211	2378.58746
3393	0.05354535676	2731.847021	2376.08556
3394	0.05351273386	2730.01063	2374.610465
3395	0.05348780013	2728.528845	2373.325893
3396	0.05348287961	2728.083942	2373.03901
3397	0.05344554574	2725.662791	2370.8699
3398	0.0534398705	2725.231272	2370.600157
3399	0.05343277538	2724.830876	2370.364779
3400	0.0533942176	2722.723708	2368.494042
3401	0.05338698161	2722.278759	2368.198692
3402	0.05338396991	2721.850533	2367.930151
3403	0.05334274533	2720.291342	2366.367397
3404	0.05333792357	2719.895673	2366.13215
3405	0.05328433408	2717.345211	2364.271686
3406	0.05327930712	2716.748309	2363.83185
3407	0.05322260996	2715.039795	2362.37073
3408	0.05321671796	2714.60182	2362.089328
3409	0.05320158106	2713.970954	2361.371395
3410	0.05319744266	2713.576531	2361.092476
3411	0.05313015353	2709.471192	2357.519495
3412	0.05311811722	2708.668739	2356.888043
3413	0.05311648901	2708.402599	2356.794269
3414	0.05308794303	2706.482044	2355.151363
3415	0.05308453487	2706.086608	2354.91725
3416	0.05307437551	2705.647983	2354.526506
3417	0.05304151777	2703.810175	2352.943284
3418	0.05300574226	2701.721426	2351.225392
3419	0.05299818306	2701.164538	2350.711345
3420	0.05294968892	2699.944018	2349.365391
3421	0.05294204453	2699.266141	2348.763668
3422	0.05292758192	2698.619743	2348.006337
3423	0.05292335462	2698.290539	2347.833455
3424	0.0529192617	2697.896191	2347.600014
3425	0.05291314329	2697.38739	2347.249493
3426	0.05290703771	2697.008612	2347.017849
3427	0.05290101223	2696.614481	2346.785387
3428	0.05288273667	2695.965067	2345.999503
3429	0.05288801202	2695.464104	2345.767944
3430	0.05288263851	2695.070815	2345.535713
3431	0.05287102902	2694.50245	2345.041203
3432	0.05286509728	2694.079661	2344.803679
3433	0.05285807676	2693.632152	2344.517834
3434	0.05284749326	2693.207003	2344.1876
3435	0.05283771305	2692.585509	2343.505862
3436	0.05280797454	2691.465281	2342.486119
3437	0.05276086374	2688.610926	2339.960971
3438	0.05273279734	2687.445812	2338.905371
3439	0.05273361268	2687.144141	2338.780171
3440	0.05273991782	2686.67695	2338.592562
3441	0.05272716828	2685.839363	2337.968035
3442	0.05272199539	2685.440356	2337.699355
3443	0.05271787797	2685.006049	2337.418324
3444	0.05268844553	2683.453236	2335.915434
3445	0.05268302729	2683.068787	2335.684296
3446	0.05268772798	2682.567155	2335.410425
3447	0.05268180074	2682.141393	2335.159134
3448	0.05267783264	2681.754816	2334.928205
3449	0.0526649783	2681.360952	2334.686007
3450	0.05260186737	2679.132165	2332.221454
3451	0.05259949858	2678.742548	2331.98893
3452	0.05259314927	2678.310653	2331.674248
3453	0.05258821155	2677.91983	2331.443935
3454	0.05257891244	2677.423273	2331.099325
3455	0.05257461208	2677.008706	2330.817627
3456	0.0525696814	2676.471056	2330.478146
3457	0.05251524038	2675.162525	2328.946013
3458	0.05251129798	2674.795308	2328.721011
3459	0.05250581135	2674.409385	2328.491386
3460	0.0524948735	2673.934684	2327.991585
3461	0.0524866236	2673.49997	2327.70361
3462	0.05245337976	2672.126909	2326.182292
3463	0.05244770724	2671.529376	2325.752196
3464	0.0524437039	2671.100607	2325.473648
3465	0.05242785951	2670.593809	2324.836029
3466	0.05241482164	2669.824623	2324.121973
3467	0.05239602937	2668.773046	2323.288166
3468	0.05233882714	2666.919305	2321.290959
3469	0.05229842132	2665.037961	2319.482041
3470	0.05229035101	2664.595611	2319.199476
3471	0.05229545885	2664.150365	2319.016994
3472	0.05228326161	2663.649362	2318.435578
3473	0.05224994449	2662.288965	2317.203693
3474	0.05224519877	2661.902923	2316.937357
3475	0.05219703166	2658.518741	2313.603219
3476	0.0521830196	2657.934882	2312.92779
3477	0.05217719772	2657.554442	2312.708852
3478	0.05216931203	2657.125128	2312.433313
3479	0.05214091199	2655.879262	2311.377311
3480	0.05212814102	2655.474511	2311.100927
3481	0.05210825666	2654.195377	2310.038875
3482	0.05205138351	2651.273257	2307.257049
3483	0.05198973385	2648.162077	2304.728838
3484	0.05198054869	2647.733809	2304.451692
3485	0.05197627234	2647.390357	2304.270215
3486	0.05196617043	2646.854003	2303.741792
3487	0.05195747148	2646.409963	2303.421478
3488	0.051897045	2643.494672	2300.83713
3489	0.05190047184	2642.832174	2300.405145
3490	0.05189033263	2642.221569	2299.87471
3491	0.05188628511	2641.834675	2299.647275
3492	0.05182804729	2639.311527	2297.272619
3493	0.05176804551	2636.239226	2294.542294
3494	0.05176167293	2635.812894	2294.232153
3495	0.05171496295	2633.745865	2292.483103
3496	0.05170214124	2633.227456	2291.962447
3497	0.05169843871	2632.842444	2291.69423
3498	0.0516938674	2632.500161	2291.477404
3499	0.05168812616	2632.117176	2291.250984
3500	0.05168024725	2631.681334	2290.972205
3501	0.05167470513	2631.250864	2290.68262
3502	0.05166828382	2630.861566	2290.451957
3503	0.05162758351	2627.706794	2287.578863
3504	0.05162019019	2627.260862	2287.22266
3505	0.05161438754	2626.890766	2286.997318
3506	0.0516028813	2626.405364	2286.659626
3507	0.05156085458	2623.874529	2284.308316
3508	0.05155573135	2623.526623	2284.09181
3509	0.05154983511	2623.151279	2283.867002
3510	0.05154656609	2622.774015	2283.641798
3511	0.05152776078	2621.771068	2282.885526
3512	0.05152112098	2621.373257	2282.612006
3513	0.05151228672	2620.644737	2281.987971
3514	0.05150774318	2620.359705	2281.865426
3515	0.05151420653	2619.954557	2281.730773
3516	0.05151073041	2619.579408	2281.4693
3517	0.05147920218	2618.212992	2280.226673
3518	0.05147228229	2617.717041	2279.813504
3519	0.05146132067	2617.311559	2279.495785
3520	0.05141756557	2614.406099	2277.366755
3521	0.05141140528	2613.987018	2277.062099
3522	0.0513995569	2613.437115	2276.514939
3523	0.05139162823	2613.062439	2276.291128
3524	0.0513850247	2612.665269	2276.057887
3525	0.05137820204	2612.285617	2275.801951
3526	0.05136854426	2611.914702	2275.577997
3527	0.05136520749	2611.589428	2275.399343
3528	0.05136064311	2611.208708	2275.176152
3529	0.05135360527	2610.771134	2274.856719
3530	0.05135197139	2610.441229	2274.719945
3531	0.05132766819	2609.115542	2273.595324
3532	0.05133282318	2608.631501	2273.372394
3533	0.0513150926	2607.632352	2272.396688
3534	0.05130525213	2607.219758	2272.129062
3535	0.05124765559	2604.158396	2269.039358
3536	0.05124245971	2603.787255	2268.816555
3537	0.05119171406	2602.134729	2267.541263
3538	0.05116063273	2600.913885	2266.340921
3539	0.05116506813	2600.371088	2266.05112
3540	0.05116302713	2599.968124	2265.796213
3541	0.05115655489	2599.444438	2265.445693
3542	0.05115248045	2599.019558	2265.199575
3543	0.05109215537	2596.892804	2263.272274
3544	0.05105115013	2595.333953	2261.932049
3545	0.05104508391	2594.919679	2261.664501
3546	0.05099750127	2592.401368	2259.404522
3547	0.05099328948	2591.990493	2259.138212
3548	0.05098390078	2591.40113	2258.621523
3549	0.05093011238	2589.705954	2257.094526
3550	0.05092591655	2589.32166	2256.806537
3551	0.05091834812	2588.956269	2256.506241
3552	0.05091605115	2588.618056	2256.329109
3553	0.05090127255	2588.108572	2255.662648
3554	0.05089790845	2587.696105	2255.393701
3555	0.05088646293	2586.982547	2254.869422
3556	0.05088070053	2586.412956	2254.405289
3557	0.0508752987	2586.07942	2254.224395
3558	0.05086959339	2585.797023	2254.092041
3559	0.05085302623	2585.181104	2253.36093
3560	0.0508199757	2583.663375	2251.971638
3561	0.0507925674	2582.868409	2251.15292
3562	0.05074864589	2580.55874	2249.051903
3563	0.05071747472	2579.278852	2248.009254
3564	0.05071318323	2578.913241	2247.788068
3565	0.0507094649	2578.501906	2247.519969
3566	0.05070500196	2578.09528	2247.25577
3567	0.0506909846	2577.552266	2246.585036
3568	0.05067844227	2576.831153	2245.972347
3569	0.05065568423	2575.827721	2244.869003
3570	0.05065368255	2575.498131	2244.685165
3571	0.05064439141	2575.102867	2244.419304
3572	0.05062938002	2574.533031	2243.728389
3573	0.05059311166	2572.365551	2241.871003
3574	0.05053625163	2569.809917	2239.561043
3575	0.05052959092	2569.399853	2239.262439
3576	0.05051774966	2568.893188	2238.755144
3577	0.05048649347	2567.39047	2237.495811
3578	0.05049292569	2566.917083	2237.272806
3579	0.05048849318	2566.544561	2237.053505
3580	0.05048328267	2566.180623	2236.83441
3581	0.05047908547	2565.772257	2236.53207
3582	0.05042742788	2563.064276	2233.992473
3583	0.05041968879	2562.650294	2233.716536
3584	0.05042107624	2562.179323	2233.494215
3585	0.05041623093	2561.775321	2233.231701
3586	0.05033764884	2559.990637	2231.540678
3587	0.05033466404	2559.627231	2231.321749
3588	0.05033133554	2559.262379	2231.097936
3589	0.05032873564	2558.889138	2230.842101
3590	0.05032272352	2558.514973	2230.621353
3591	0.05032108257	2558.232655	2230.490489
3592	0.05031757688	2557.761893	2230.169242
3593	0.05027364136	2556.052079	2228.627489
3594	0.05027152377	2555.786766	2228.501504
3595	0.05025034818	2555.153501	2227.695665
3596	0.05024439466	2554.792811	2227.477798
3597	0.05024130399	2554.388543	2227.177845
3598	0.05022855097	2553.800684	2226.506195
3599	0.0502245027	2553.474303	2226.331766
3600	0.05018769369	2551.518341	2224.669912
3601	0.05018009518	2551.102399	2224.401776
3602	0.05016166764	2550.55503	2223.74435
3603	0.05015965069	2550.153857	2223.488406
3604	0.05015006287	2549.750413	2223.224401
3605	0.05014373246	2549.387646	2222.996756
3606	0.05014275514	2549.031824	2222.792606
3607	0.05013658503	2548.661184	2222.572917
3608	0.05012756479	2548.161111	2222.180532
3609	0.05011977834	2547.757325	2221.854041
3610	0.05009933255	2546.597211	2220.945092
3611	0.0500957661	2546.132493	2220.618454
3612	0.05006854744	2544.862992	2219.622136
3613	0.05006173897	2544.460334	2219.360942
3614	0.05005389097	2544.101883	2219.144031
3615	0.05004894786	2543.703842	2218.884378
3616	0.05003931891	2543.20696	2218.386218
3617	0.0500230108	2542.359334	2217.603193
3618	0.05001533852	2541.954047	2217.332422
3619	0.05000851526	2541.542116	2217.066049
3620	0.04993514734	2537.764963	2213.633527
3621	0.04992364184	2537.261585	2213.091602
3622	0.04991965202	2536.877605	2212.846373
3623	0.0499138331	2536.51411	2212.630524
3624	0.04990856788	2536.129055	2212.412809
3625	0.04989285582	2535.552842	2211.720674
3626	0.04988666301	2535.128537	2211.43833
3627	0.04988170982	2534.732487	2211.179754
3628	0.04982042805	2532.968461	2209.429746
3629	0.04976576363	2531.101305	2207.681703
3630	0.04976143892	2530.719647	2207.466328
3631	0.04975916108	2530.400598	2207.293393
3632	0.04975570303	2530.049084	2207.077926
3633	0.04975150309	2529.650758	2206.816601
3634	0.04974665324	2529.289289	2206.601757
3635	0.0497426703	2528.845336	2206.281999
3636	0.04973594986	2528.292798	2205.830773
3637	0.04973103624	2527.898972	2205.573307
3638	0.04968905447	2525.689127	2203.431989
3639	0.04963667847	2524.276965	2202.222336
3640	0.0496254839	2523.81806	2201.689702
3641	0.04962148373	2523.423384	2201.432193
3642	0.04961706928	2523.062585	2201.217843
3643	0.049611838	2522.67049	2200.92755
3644	0.04960826777	2522.350952	2200.756227
3645	0.04960334109	2521.967206	2200.510451
3646	0.04959894399	2521.427477	2200.105723
3647	0.04959533975	2521.074296	2199.886682
3648	0.04958795933	2520.659625	2199.5539
3649	0.04953336136	2518.344393	2197.331176
